z1,z2,u_score,avg_selection_prob
-7.898142607393014,1.5796285214786028,0.030833333333333334,0.000616977680019598
-7.898142607393014,2.1061713619714704,0.0175,0.00011563905952812595
-7.898142607393014,2.6327142024643377,0.008333333333333333,0.00011416937446390431
-7.898142607393014,3.1592570429572056,0.005,0.00011363958713620108
-7.898142607393014,3.6857998834500734,0.0025,0.0003847980564846551
-7.898142607393014,4.212342723942941,0.0016666666666666668,0.0003843508769225944
-7.898142607393014,4.738885564435808,0.0,0.00038345807621667304
-7.898142607393014,5.2654284049286755,0.0,0.0005909962028503478
-7.898142607393014,5.791971245421544,0.0,0.0005909962028503478
-7.898142607393014,6.318514085914411,0.0,0.0005909962028503478
-7.898142607393014,6.8450569264072785,0.0,0.0005909962028503478
-7.898142607393014,7.371599766900147,0.0,0.0005909962028503478
-7.898142607393014,7.898142607393014,0.0,0.0005909962028503478
-7.898142607393014,8.424685447885881,0.0,0.0005909962028503478
-7.898142607393014,8.951228288378749,0.0,0.0005909962028503478
-7.898142607393014,9.477771128871616,0.0,0.0005909962028503478
-7.898142607393014,10.004313969364484,0.0,0.0005909962028503478
-7.898142607393014,10.530856809857351,0.0,0.0005909962028503478
-7.898142607393014,11.05739965035022,0.0,0.0005909962028503478
-7.371599766900147,-11.05739965035022,0.0,0.00048520014847580915
-7.371599766900147,-10.530856809857351,0.0,0.00048520014847580915
-7.371599766900147,-10.004313969364484,0.0,0.00048520014847580915
-7.371599766900147,-9.477771128871616,0.0,0.0003409975821690992
-7.371599766900147,-8.951228288378749,0.0,0.0003409975821690992
-7.371599766900147,-8.424685447885881,0.0,0.0003409975821690992
-7.371599766900147,-7.898142607393014,0.0,0.0005909962028503478
-7.371599766900147,-7.371599766900147,0.0,0.0005909962028503478
-7.371599766900147,-6.8450569264072785,0.0,0.0005909962028503478
-7.371599766900147,-6.318514085914411,0.0,0.0005909962028503478
-7.371599766900147,-5.791971245421544,0.0,0.0005909962028503478
-7.371599766900147,-5.2654284049286755,0.0,0.0005909962028503478
-7.371599766900147,-4.738885564435808,0.0,0.0005909962028503478
-7.371599766900147,-4.212342723942941,0.0,0.0005909962028503478
-7.371599766900147,-3.6857998834500734,0.0025,0.0005930614175358363
-7.371599766900147,-3.1592570429572056,0.009166666666666667,0.000598604007451357
-7.371599766900147,-2.6327142024643377,0.018333333333333333,0.00060630974616864
-7.371599766900147,-2.1061713619714704,0.0275,0.000614114679693241
-7.371599766900147,-1.5796285214786028,0.035,0.0006205752073492336
-7.371599766900147,-1.0530856809857352,0.05,0.0006337008732134364
-7.371599766900147,-0.5265428404928676,0.06666666666666667,0.0006486108021137386
-7.371599766900147,0.0,0.07,0.0006516346232330411
-7.371599766900147,0.5265428404928676,0.060833333333333336,0.0006433528395779059
-7.371599766900147,1.0530856809857352,0.056666666666666664,0.0006396232683743339
-7.371599766900147,1.5796285214786028,0.043333333333333335,0.0006278333146511679
-7.371599766900147,2.1061713619714704,0.0275,0.000614114679693241
-7.371599766900147,2.6327142024643377,0.0125,0.0006013946970820755
-7.371599766900147,3.1592570429572056,0.009166666666666667,0.000598604007451357
-7.371599766900147,3.6857998834500734,0.004166666666666667,0.0003856939770500957
-7.371599766900147,4.212342723942941,0.0025,0.0003847980564846551
-7.371599766900147,4.738885564435808,0.0008333333333333334,0.00038390421703457403
-7.371599766900147,5.2654284049286755,0.0,0.0005909962028503478
